series_ticker,discovered_via,tier,engine,family,model_output,priced_by,map_notes,event_ticker,market_ticker,title,subtitle,market_status,yes_bid,yes_ask,mid,last_price,volume,open_interest,liquidity_$
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-BGUIMA39,Will Bruno Guimaraes score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Bruno Guimaraes,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26BRA,KXWCTEAMLEADGOAL-26BRA-ASANDR26,Will Alex Sandro score the most goals for Brazil in the 2026 Men's FIFA World Cup?,Alex Sandro,active,0.0,0.8,0.4,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-YPINO10,Will Yeremy Pino score the most goals for Spain in the 2026 Men's FIFA World Cup?,Yeremy Pino,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-VMUNOZ21,Will Victor Munoz score the most goals for Spain in the 2026 Men's FIFA World Cup?,Victor Munoz,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-RODR16,Will Rodri score the most goals for Spain in the 2026 Men's FIFA World Cup?,Rodri,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-PPORRO23,Will Pedro Porro score the most goals for Spain in the 2026 Men's FIFA World Cup?,Pedro Porro,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-PEDR8,Will Pedri score the most goals for Spain in the 2026 Men's FIFA World Cup?,Pedri,active,0.0,0.14,0.07,0.07,132.46,132.46,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-PCUBAR5,Will Pau Cubarsi score the most goals for Spain in the 2026 Men's FIFA World Cup?,Pau Cubarsi,active,0.0,0.09,0.045,0.04,117.12,117.12,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-NWILLI10,Will Nico Williams score the most goals for Spain in the 2026 Men's FIFA World Cup?,Nico Williams,active,0.0,0.17,0.085,0.17,738.63,725.57,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-NONE,Will No Goalscorer score the most goals for Spain in the 2026 Men's FIFA World Cup?,No Goalscorer,active,0.0,0.07,0.035,0.04,796.45,796.45,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-MZUBIM36,Will Martin Zubimendi score the most goals for Spain in the 2026 Men's FIFA World Cup?,Martin Zubimendi,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-MPUBIL18,Will Marc Pubill score the most goals for Spain in the 2026 Men's FIFA World Cup?,Marc Pubill,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-MOYARZ10,Will Mikel Oyarzabal score the most goals for Spain in the 2026 Men's FIFA World Cup?,Mikel Oyarzabal,active,0.05,0.59,0.32,0.59,1947.90,1943.12,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-MMERIN23,Will Mikel Merino score the most goals for Spain in the 2026 Men's FIFA World Cup?,Mikel Merino,active,0.0,0.14,0.07,0.11,165.94,165.94,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-MLLORE14,Will Marcos Llorente score the most goals for Spain in the 2026 Men's FIFA World Cup?,Marcos Llorente,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-MCUCUR3,Will Marc Cucurella score the most goals for Spain in the 2026 Men's FIFA World Cup?,Marc Cucurella,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-LYAMAL10,Will Lamine Yamal score the most goals for Spain in the 2026 Men's FIFA World Cup?,Lamine Yamal,active,0.3,0.45,0.375,0.45,4318.77,3784.04,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-GAVI6,Will Gavi score the most goals for Spain in the 2026 Men's FIFA World Cup?,Gavi,active,0.0,0.14,0.07,0.12,156.99,156.99,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-FTORRE7,Will Ferran Torres score the most goals for Spain in the 2026 Men's FIFA World Cup?,Ferran Torres,active,0.0,0.27,0.135,0.02,1830.75,1628.37,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-FRUIZ8,Will Fabian Ruiz score the most goals for Spain in the 2026 Men's FIFA World Cup?,Fabian Ruiz,active,0.0,0.14,0.07,0.13,262.60,262.60,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-EGARCI24,Will Eric Garcia score the most goals for Spain in the 2026 Men's FIFA World Cup?,Eric Garcia,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-DOLMO20,Will Dani Olmo score the most goals for Spain in the 2026 Men's FIFA World Cup?,Dani Olmo,active,0.0,0.14,0.07,0.14,415.55,415.55,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-BIGLES7,Will Borja Iglesias score the most goals for Spain in the 2026 Men's FIFA World Cup?,Borja Iglesias,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-ALAPOR14,Will Aymeric Laporte score the most goals for Spain in the 2026 Men's FIFA World Cup?,Aymeric Laporte,active,0.0,0.09,0.045,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-AGRIMA20,Will Alex Grimaldo score the most goals for Spain in the 2026 Men's FIFA World Cup?,Alex Grimaldo,active,0.0,0.14,0.07,0.07,134.12,134.12,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26ESP,KXWCTEAMLEADGOAL-26ESP-ABAENA10,Will Alex Baena score the most goals for Spain in the 2026 Men's FIFA World Cup?,Alex Baena,active,0.0,0.14,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-WZAIRE33,Will Warren Zaire-Emery score the most goals for France in the 2026 Men's FIFA World Cup?,Warren Zaire-Emery,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-WSALIB2,Will William Saliba score the most goals for France in the 2026 Men's FIFA World Cup?,William Saliba,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-THERNA19,Will Theo Hernandez score the most goals for France in the 2026 Men's FIFA World Cup?,Theo Hernandez,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-RCHERK10,Will Rayan Cherki score the most goals for France in the 2026 Men's FIFA World Cup?,Rayan Cherki,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-ODEMBE10,Will Ousmane Dembele score the most goals for France in the 2026 Men's FIFA World Cup?,Ousmane Dembele,active,0.0,0.43,0.215,0.04,5921.13,4779.15,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-NONE,Will No Goalscorer score the most goals for France in the 2026 Men's FIFA World Cup?,No Goalscorer,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-NKANTE17,Will N'Golo Kante score the most goals for France in the 2026 Men's FIFA World Cup?,N'Golo Kante,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-MTHURA9,Will Marcus Thuram score the most goals for France in the 2026 Men's FIFA World Cup?,Marcus Thuram,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-MOLISE17,Will Michael Olise score the most goals for France in the 2026 Men's FIFA World Cup?,Michael Olise,active,0.0,0.01,0.005,0.01,9522.04,6407.54,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-MLACRO5,Will Maxence Lacroix score the most goals for France in the 2026 Men's FIFA World Cup?,Maxence Lacroix,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-MKONE17,Will Manu Kone score the most goals for France in the 2026 Men's FIFA World Cup?,Manu Kone,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-MGUSTO27,Will Malo Gusto score the most goals for France in the 2026 Men's FIFA World Cup?,Malo Gusto,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-MAKLIO11,Will Maghnes Akliouche score the most goals for France in the 2026 Men's FIFA World Cup?,Maghnes Akliouche,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-LHERNA21,Will Lucas Hernandez score the most goals for France in the 2026 Men's FIFA World Cup?,Lucas Hernandez,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-LDIGNE12,Will Lucas Digne score the most goals for France in the 2026 Men's FIFA World Cup?,Lucas Digne,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-KMBAPP10,Will Kylian Mbappe score the most goals for France in the 2026 Men's FIFA World Cup?,Kylian Mbappe,active,0.66,0.97,0.815,0.97,6697.56,5426.66,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-JMATET14,Will Jean-Philippe Mateta score the most goals for France in the 2026 Men's FIFA World Cup?,Jean-Philippe Mateta,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-JKOUND23,Will Jules Kounde score the most goals for France in the 2026 Men's FIFA World Cup?,Jules Kounde,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-IKONAT5,Will Ibrahima Konate score the most goals for France in the 2026 Men's FIFA World Cup?,Ibrahima Konate,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-DUPAME2,Will Dayot Upamecano score the most goals for France in the 2026 Men's FIFA World Cup?,Dayot Upamecano,active,0.0,0.01,0.005,0.04,23.42,23.42,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-DDOUE14,Will Desire Doue score the most goals for France in the 2026 Men's FIFA World Cup?,Desire Doue,active,0.0,0.01,0.005,0.0,0.00,0.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-BBARCO29,Will Bradley Barcola score the most goals for France in the 2026 Men's FIFA World Cup?,Bradley Barcola,active,0.0,0.01,0.005,0.02,53.03,48.03,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-ATCHOU14,Will Aurelien Tchouameni score the most goals for France in the 2026 Men's FIFA World Cup?,Aurelien Tchouameni,active,0.0,0.01,0.005,0.09,25.00,25.00,0.0000
KXWCTEAMLEADGOAL,catalog,D,none,player_team_top_scorer,—,none,OUT OF SCOPE — player-level,KXWCTEAMLEADGOAL-26FRA,KXWCTEAMLEADGOAL-26FRA-ARABIO12,Will Adrien Rabiot score the most goals for France in the 2026 Men's FIFA World Cup?,Adrien Rabiot,active,0.0,0.01,0.005,0.1,25.00,25.00,0.0000
KXWCTEAMSINGAME,catalog,C,bracket_sim_path,teams_meet,P(teams X and Y meet at any point),none,PRICEABLE — draw-path over sim,KXWCTEAMSINGAME-26USAENG,KXWCTEAMSINGAME-26USAENG-Y,Will USA play England in the 2026 Men's FIFA World Cup?,USA plays England in the 2026 World Cup,active,0.02,0.03,0.025,0.03,8135.31,5706.36,0.0000
KXWCTEAMSINGAME,catalog,C,bracket_sim_path,teams_meet,P(teams X and Y meet at any point),none,PRICEABLE — draw-path over sim,KXWCTEAMSINGAME-26BRAARG,KXWCTEAMSINGAME-26BRAARG-Y,Will Brazil play Argentina in the 2026 Men's FIFA World Cup?,Brazil plays Argentina in the 2026 World Cup,active,0.21,0.24,0.225,0.23,3633.58,3453.16,0.0000
KXWCTEAMSINGAME,catalog,C,bracket_sim_path,teams_meet,P(teams X and Y meet at any point),none,PRICEABLE — draw-path over sim,KXWCTEAMSINGAME-26FRAGER,KXWCTEAMSINGAME-26FRAGER-Y,Will France play Germany in the 2026 Men's FIFA World Cup?,France plays Germany in the 2026 World Cup,active,0.0,0.01,0.005,0.01,10508.09,8304.01,0.0000
KXWCTEAMSINGAME,catalog,C,bracket_sim_path,teams_meet,P(teams X and Y meet at any point),none,PRICEABLE — draw-path over sim,KXWCTEAMSINGAME-26USAMEX,KXWCTEAMSINGAME-26USAMEX-Y,Will USA play Mexico in the 2026 Men's FIFA World Cup?,USA plays Mexico in the 2026 World Cup,active,0.03,0.05,0.04,0.03,34573.06,29321.54,0.0000
KXWCTEAMSINGAME,catalog,C,bracket_sim_path,teams_meet,P(teams X and Y meet at any point),none,PRICEABLE — draw-path over sim,KXWCTEAMSINGAME-26ARGPOR,KXWCTEAMSINGAME-26ARGPOR-Y,Will Argentina play Portugal in the 2026 Men's FIFA World Cup?,Argentina plays Portugal in the 2026 World Cup,active,0.06,0.07,0.065,0.09,6204.80,4805.34,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04PARFRA,KXWCTEAMTOTAL-26JUL04PARFRA-PAR3,Will Paraguay score over 2.5 goals?,Reg Time: Paraguay over 2.5 goals,active,0.04,0.16,0.1,0.04,438.91,438.91,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04PARFRA,KXWCTEAMTOTAL-26JUL04PARFRA-PAR2,Will Paraguay score over 1.5 goals?,Reg Time: Paraguay over 1.5 goals,active,0.07,0.12,0.095,0.0,0.00,0.00,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04PARFRA,KXWCTEAMTOTAL-26JUL04PARFRA-PAR1,Will Paraguay score over 0.5 goals?,Reg Time: Paraguay over 0.5 goals,active,0.38,0.46,0.42,0.39,15.27,15.27,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04PARFRA,KXWCTEAMTOTAL-26JUL04PARFRA-FRA6,Will France score over 5.5 goals?,Reg Time: France over 5.5 goals,active,0.06,0.08,0.07,0.0,0.00,0.00,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04PARFRA,KXWCTEAMTOTAL-26JUL04PARFRA-FRA5,Will France score over 4.5 goals?,Reg Time: France over 4.5 goals,active,0.08,0.13,0.105,0.0,0.00,0.00,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04PARFRA,KXWCTEAMTOTAL-26JUL04PARFRA-FRA4,Will France score over 3.5 goals?,Reg Time: France over 3.5 goals,active,0.25,0.29,0.27,0.0,0.00,0.00,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04PARFRA,KXWCTEAMTOTAL-26JUL04PARFRA-FRA3,Will France score over 2.5 goals?,Reg Time: France over 2.5 goals,active,0.48,0.51,0.495,0.51,298.56,298.56,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04PARFRA,KXWCTEAMTOTAL-26JUL04PARFRA-FRA2,Will France score over 1.5 goals?,Reg Time: France over 1.5 goals,active,0.7,0.77,0.735,0.77,25.56,25.56,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04PARFRA,KXWCTEAMTOTAL-26JUL04PARFRA-FRA1,Will France score over 0.5 goals?,Reg Time: France over 0.5 goals,active,0.89,0.94,0.915,0.94,10.58,10.58,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL05BRANOR,KXWCTEAMTOTAL-26JUL05BRANOR-NOR3,Will Norway score over 2.5 goals?,Reg Time: Norway over 2.5 goals,active,0.06,0.1,0.08,0.0,0.00,0.00,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL05BRANOR,KXWCTEAMTOTAL-26JUL05BRANOR-NOR2,Will Norway score over 1.5 goals?,Reg Time: Norway over 1.5 goals,active,0.24,0.29,0.265,0.0,0.00,0.00,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL05BRANOR,KXWCTEAMTOTAL-26JUL05BRANOR-NOR1,Will Norway score over 0.5 goals?,Reg Time: Norway over 0.5 goals,active,0.62,0.67,0.645,0.67,68.19,26.53,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL05BRANOR,KXWCTEAMTOTAL-26JUL05BRANOR-BRA4,Will Brazil score over 3.5 goals?,Reg Time: Brazil over 3.5 goals,active,0.06,0.1,0.08,0.0,0.00,0.00,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL05BRANOR,KXWCTEAMTOTAL-26JUL05BRANOR-BRA3,Will Brazil score over 2.5 goals?,Reg Time: Brazil over 2.5 goals,active,0.2,0.25,0.225,0.25,91.00,91.00,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL05BRANOR,KXWCTEAMTOTAL-26JUL05BRANOR-BRA2,Will Brazil score over 1.5 goals?,Reg Time: Brazil over 1.5 goals,active,0.46,0.51,0.485,0.51,111.94,111.94,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL05BRANOR,KXWCTEAMTOTAL-26JUL05BRANOR-BRA1,Will Brazil score over 0.5 goals?,Reg Time: Brazil over 0.5 goals,active,0.79,0.84,0.815,0.84,5.88,5.88,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04CANMAR,KXWCTEAMTOTAL-26JUL04CANMAR-MAR4,Will Morocco score over 3.5 goals?,Reg Time: Morocco over 3.5 goals,active,0.06,0.09,0.075,0.0,0.00,0.00,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04CANMAR,KXWCTEAMTOTAL-26JUL04CANMAR-MAR3,Will Morocco score over 2.5 goals?,Reg Time: Morocco over 2.5 goals,active,0.17,0.22,0.195,0.22,25.24,25.24,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04CANMAR,KXWCTEAMTOTAL-26JUL04CANMAR-MAR2,Will Morocco score over 1.5 goals?,Reg Time: Morocco over 1.5 goals,active,0.43,0.48,0.455,0.48,698.55,668.55,0.0000
KXWCTEAMTOTAL,catalog,B,goal_grid,team_total,P(team's goals >= line) from marginal Poisson,none,EDGE-CANDIDATE — per-team marginal,KXWCTEAMTOTAL-26JUL04CANMAR,KXWCTEAMTOTAL-26JUL04CANMAR-MAR1,Will Morocco score over 0.5 goals?,Reg Time: Morocco over 0.5 goals,active,0.77,0.81,0.79,0.81,13.09,13.09,0.0000
